cell_id,crash_count,gi_zscore,gi_pvalue,hotspot_category,lat,lon
666,3,0.22935716112081753,0.033,Not Significant,52.517244170373765,-1.9327792825287609
667,11,0.28447556339721114,0.371,Not Significant,52.52173911600949,-1.932772448780055
668,4,-0.04623485026115077,0.351,Not Significant,52.52623405820782,-1.9327656132245268
669,8,0.03950488661323942,0.39,Not Significant,52.530728996968875,-1.932758775861539
670,1,-0.3340753954823175,0.314,Not Significant,52.53522393229283,-1.9327519366904535
671,2,-0.3157025947235197,0.239,Not Significant,52.53971886417981,-1.932745095710634
672,7,-0.11360178637674297,0.127,Not Significant,52.544213792630025,-1.932738252921442
673,0,-0.46268500079390273,0.114,Not Significant,52.54870871764357,-1.93273140832224
674,0,-0.5545490045878921,0.001,Not Significant,52.55320363922063,-1.9327245619123894
675,0,-0.5545490045878921,0.001,Not Significant,52.557698557361334,-1.93271771369125
676,0,-0.5545490045878921,0.001,Not Significant,52.562193472065836,-1.932710863658185
677,0,-0.5545490045878921,0.001,Not Significant,52.566688383334295,-1.9327040118125525
678,0,-0.5545490045878921,0.001,Not Significant,52.57118329116687,-1.9326971581537151
679,0,-0.5545490045878921,0.001,Not Significant,52.575678195563704,-1.9326903026810323
680,0,-0.5545490045878921,0.001,Not Significant,52.580173096524945,-1.9326834453938628
681,0,-0.5545490045878921,0.001,Not Significant,52.58466799405075,-1.9326765862915674
682,0,-0.5545490045878921,0.001,Not Significant,52.58916288814129,-1.9326697253735041
683,0,-0.5545490045878921,0.001,Not Significant,52.59365777879668,-1.9326628626390325
684,0,-0.5545490045878921,0.001,Not Significant,52.59815266601711,-1.9326559980875098
685,0,-0.554549004587892,0.001,Not Significant,52.6026475498027,-1.932649131718295
686,0,-0.5447501775165333,0.031,Not Significant,52.38688487385763,-1.925630133778438
687,0,-0.5361762038290944,0.013,Not Significant,52.39137991853744,-1.9256226058665058
688,1,-0.4136908654371084,0.114,Not Significant,52.39587495977538,-1.9256150759693298
689,8,-0.04011058334155147,0.195,Not Significant,52.400369997571545,-1.9256075440862115
690,3,-0.10747751945714366,0.371,Not Significant,52.4048650319261,-1.9256000102164537
691,13,0.4559550371459914,0.25,Not Significant,52.4093600628392,-1.92559247435936
692,5,0.16811449192482458,0.115,Not Significant,52.41385509031099,-1.9255849365142312
693,8,0.29059983031681047,0.135,Not Significant,52.41835011434162,-1.9255773966803682
694,1,-0.06460765101994866,0.151,Not Significant,52.422845134931244,-1.9255698548570739
695,9,0.2967240972364097,0.189,Not Significant,52.42734015208,-1.9255623110436473
696,7,0.2538542287992147,0.124,Not Significant,52.43183516578805,-1.9255547652393892
697,4,0.0640019542916366,0.174,Not Significant,52.43633017605553,-1.9255472174436008
698,3,0.2109843603620196,0.041,Not Significant,52.44082518288259,-1.9255396676555805
699,5,0.23548142804041677,0.072,Not Significant,52.44532018626942,-1.9255321158746288
700,6,0.2416056949600161,0.096,Not Significant,52.449815186216114,-1.9255245621000452
701,3,-0.12585032021594156,0.421,Not Significant,52.45431018272285,-1.9255170063311278
702,7,0.1191203565680302,0.311,Not Significant,52.45880517578977,-1.9255094485671735
703,1,0.015007818934842241,0.082,Not Significant,52.463300165417024,-1.9255018888074833
704,9,0.8907779884375413,0.002,Not Significant,52.46779515160478,-1.9254943270513534
705,23,1.6440628195482543,0.001,Not Significant,52.47229013435316,-1.9254867632980812
706,42,2.4402175190961626,0.003,Hot Spot - 95% confidence,52.47678511366232,-1.925479197546964
707,8,1.007139059909928,0.001,Not Significant,52.48128008953243,-1.9254716297972991
708,25,1.5889444172718608,0.003,Not Significant,52.485775061963636,-1.9254640600483823
709,9,1.0928787967843179,0.001,Not Significant,52.49027003095608,-1.9254564882995102
710,7,0.7927897177239526,0.002,Not Significant,52.49476499650991,-1.9254489145499776
711,24,2.048264436241808,0.001,Hot Spot - 95% confidence,52.49925995862529,-1.925441338799081
712,26,1.9319033647694213,0.001,Hot Spot - 90% confidence,52.50375491730235,-1.9254337610461143
713,3,0.8111625184827504,0.001,Not Significant,52.508249872541235,-1.925426181290373
714,17,0.7682926500455554,0.098,Not Significant,52.512744824342136,-1.925418599531151
715,11,0.42533370254799485,0.15,Not Significant,52.51723977270518,-1.9254110157677435
716,5,-0.04011058334155147,0.435,Not Significant,52.521734717630515,-1.9254034299994438
717,13,0.33959396567360484,0.47,Not Significant,52.52622965911829,-1.9253958422255442
718,11,0.24772996187961535,0.453,Not Significant,52.530724597168685,-1.925388252445338
719,1,-0.21159005709033168,0.392,Not Significant,52.535219531781806,-1.9253806606581185
720,6,-0.0033649818239557035,0.471,Not Significant,52.53971446295783,-1.9253730668631788
721,8,-0.0033649818239557035,0.286,Not Significant,52.54420939069693,-1.9253654710598096
722,0,-0.4198151323567077,0.224,Not Significant,52.5487043149992,-1.9253578732473025
723,0,-0.5484247376682929,0.005,Not Significant,52.553199235864874,-1.9253502734249495
724,0,-0.5545490045878921,0.001,Not Significant,52.557694153294015,-1.9253426715920412
725,0,-0.5545490045878921,0.001,Not Significant,52.562189067286816,-1.925335067747868
726,0,-0.5545490045878921,0.001,Not Significant,52.566683977843454,-1.9253274618917213
727,0,-0.5545490045878921,0.001,Not Significant,52.571178884964034,-1.9253198540228893
728,0,-0.5545490045878921,0.001,Not Significant,52.57567378864875,-1.9253122441406638
729,0,-0.5545490045878921,0.001,Not Significant,52.58016868889771,-1.9253046322443328
730,0,-0.5545490045878921,0.001,Not Significant,52.58466358571109,-1.9252970183331841
731,0,-0.5545490045878921,0.001,Not Significant,52.589158479089065,-1.9252894024065084
732,0,-0.5545490045878921,0.001,Not Significant,52.593653369031756,-1.9252817844635923
733,0,-0.5545490045878921,0.001,Not Significant,52.598148255539314,-1.9252741645037252
734,0,-0.554549004587892,0.001,Not Significant,52.60264313861191,-1.9252665425261932
735,0,-0.5545490045878921,0.001,Not Significant,52.38688004016652,-1.918283591416302
736,0,-0.5484247376682929,0.005,Not Significant,52.39137508406647,-1.9182753172196556
737,0,-0.4933063353918992,0.058,Not Significant,52.395870124524365,-1.918267040841006
738,1,-0.37694526391951266,0.201,Not Significant,52.40036516154038,-1.9182587622795877
739,7,0.08849902197003368,0.37,Not Significant,52.404860195114594,-1.9182504815346337
740,12,0.32734543183440623,0.393,Not Significant,52.409355225247204,-1.9182421986053764
741,7,0.16199022500522522,0.245,Not Significant,52.41385025193834,-1.918233913491049
742,6,0.0027592850956436495,0.454,Not Significant,52.41834527518818,-1.9182256261908839
743,11,0.23548142804041677,0.482,Not Significant,52.42284029499682,-1.9182173367041133
744,1,-0.11972605329634226,0.224,Not Significant,52.42733531136447,-1.9182090450299674
745,17,0.6580558454927682,0.235,Not Significant,52.43183032429123,-1.9182007511676784
746,21,0.7866654508043532,0.348,Not Significant,52.43632533377729,-1.9181924551164768
747,6,0.07012622121123584,0.306,Not Significant,52.44082033982276,-1.9181841568755926
748,14,0.41308516870879625,0.419,Not Significant,52.44531534242781,-1.918175856444256
749,16,0.6886771800907645,0.127,Not Significant,52.4498103415926,-1.9181675538216976
750,0,0.0027592850956436495,0.065,Not Significant,52.45430533731727,-1.9181592490071455
751,2,0.027256352774040832,0.109,Not Significant,52.45880032960196,-1.91815094199983
752,18,0.615185977055573,0.403,Not Significant,52.46329531844682,-1.9181426327989777
753,9,0.7989139846435519,0.003,Not Significant,52.467790303852034,-1.9181343214038182
754,52,2.973028741101302,0.002,Hot Spot - 99% confidence,52.4722852858177,-1.918126007813578
755,13,1.3868436089250842,0.001,Not Significant,52.47678026434401,-1.9181176920274867
756,9,1.0561331952667223,0.001,Not Significant,52.48127523943109,-1.9181093740447694
757,46,2.587199925166546,0.003,Hot Spot - 99% confidence,52.485770211079114,-1.9181010538646541
758,25,1.9502761655282193,0.001,Hot Spot - 90% confidence,52.4902651792882,-1.9180927314863658
759,39,2.4034719175785666,0.001,Hot Spot - 95% confidence,52.49476014405854,-1.9180844069091318
760,35,2.3728505829805706,0.001,Hot Spot - 95% confidence,52.49925510539025,-1.918076080132176
761,39,2.29323511302578,0.003,Hot Spot - 95% confidence,52.50375006328348,-1.9180677511547257
762,18,1.2459854697743002,0.003,Not Significant,52.508245017738396,-1.9180594199760048
763,13,0.6274345108947716,0.068,Not Significant,52.51273996875516,-1.9180510865952365
764,2,-0.05848338410034936,0.209,Not Significant,52.5172349163339,-1.9180427510116462
765,0,-0.28508126012552326,0.435,Not Significant,52.52172986047478,-1.9180344132244582
766,0,-0.27895699320592393,0.421,Not Significant,52.52622480117794,-1.9180260732328942
767,3,-0.07073191793954796,0.297,Not Significant,52.53071973844355,-1.9180177310361786
768,13,0.35796676643240266,0.421,Not Significant,52.53521467227174,-1.9180093866335324
769,4,-0.07685618485914725,0.416,Not Significant,52.53970960266267,-1.9180010400241796
770,6,-0.07685618485914725,0.343,Not Significant,52.54420452961649,-1.91799269120734
771,1,-0.3157025947235197,0.362,Not Significant,52.54869945313337,-1.9179843401822378
772,0,-0.45656073387430346,0.128,Not Significant,52.55319437321344,-1.9179759869480921
773,0,-0.4810578015527006,0.075,Not Significant,52.557689289856874,-1.9179676315041236
774,0,-0.5545490045878921,0.001,Not Significant,52.56218420306375,-1.9179592738495532
775,0,-0.5545490045878921,0.001,Not Significant,52.56667911283434,-1.9179509139836004
776,0,-0.5545490045878921,0.001,Not Significant,52.57117401916871,-1.9179425519054858
777,0,-0.5545490045878921,0.001,Not Significant,52.575668922067045,-1.9179341876144274
778,0,-0.5545490045878921,0.001,Not Significant,52.58016382152947,-1.9179258211096446
779,0,-0.5545490045878921,0.001,Not Significant,52.58465871755616,-1.9179174523903557
780,0,-0.5545490045878921,0.001,Not Significant,52.58915361014728,-1.9179090814557789
781,0,-0.5545490045878921,0.001,Not Significant,52.593648499302944,-1.917900708305132
782,0,-0.5545490045878921,0.001,Not Significant,52.598143385023334,-1.917892332937632
783,0,-0.554549004587892,0.001,Not Significant,52.60263826730859,-1.9178839553524958
784,0,-0.5545490045878921,0.001,Not Significant,52.38687474991436,-1.9109370512354293
785,0,-0.5545490045878921,0.001,Not Significant,52.391369792960845,-1.9109280307548349
786,0,-0.5484247376682929,0.006,Not Significant,52.395864832565096,-1.9109190078954794
787,0,-0.4933063353918992,0.061,Not Significant,52.40035986872725,-1.910909982656527
788,2,-0.27283272628632466,0.343,Not Significant,52.40485490144746,-1.910900955037142
789,10,0.13749315732682804,0.395,Not Significant,52.4093499307259,-1.9108919250364895
790,1,-0.2054657901707324,0.369,Not Significant,52.41384495656269,-1.9108828926537322
791,6,-0.009489248743554942,0.478,Not Significant,52.41833997895798,-1.910873857888033
792,4,-0.03398631642195212,0.322,Not Significant,52.42283499791195,-1.910864820738554
793,6,0.1436174242464274,0.197,Not Significant,52.427330013424715,-1.9108557812044573
794,8,0.36409103335200205,0.073,Not Significant,52.431825025496444,-1.9108467392849071
795,6,0.1864872926836224,0.134,Not Significant,52.43632003412727,-1.9108376949790613
796,0,-0.10135325253754437,0.129,Not Significant,52.44081503931736,-1.9108286482860837
797,1,-0.14422312097473944,0.258,Not Significant,52.44531004106684,-1.9108195992051333
798,9,0.49270063866358704,0.043,Not Significant,52.44980503937588,-1.9108105477353705
799,37,1.7236782895030456,0.12,Not Significant,52.45430003424464,-1.9108014938759554
800,11,0.7254227816083604,0.013,Not Significant,52.45879502567325,-1.910792437626048
801,2,0.42533370254799485,0.003,Not Significant,52.46329001366185,-1.9107833789848057
802,6,1.2643582705330982,0.001,Not Significant,52.46778499821061,-1.9107743179513896
803,38,2.9179103388249077,0.001,Hot Spot - 99% confidence,52.47227997931969,-1.9107652545249552
804,20,2.0972585715986027,0.001,Hot Spot - 95% confidence,52.47677495698922,-1.9107561887046614
805,21,1.9686489662870172,0.001,Hot Spot - 95% confidence,52.48126993121932,-1.9107471204896656
806,16,1.6501870864678536,0.001,Hot Spot - 90% confidence,52.48576490201023,-1.910738049879125
807,32,2.4892116544529577,0.001,Hot Spot - 95% confidence,52.49025986936202,-1.9107289768721956
808,35,2.287110846106181,0.001,Hot Spot - 95% confidence,52.49475483327487,-1.9107199014680336
809,4,1.1418729321411123,0.001,Not Significant,52.49924979374893,-1.910710823665796
810,24,1.9380276316890206,0.001,Hot Spot - 90% confidence,52.50374475078433,-1.910701743464635
811,19,1.6073172180306587,0.001,Not Significant,52.50823970438126,-1.910692660863709
812,9,0.8356595861611475,0.002,Not Significant,52.51273465453983,-1.9106835758621703
813,10,0.4743278379047892,0.075,Not Significant,52.51722960126022,-1.9106744884591746
814,0,-0.08910471869834578,0.126,Not Significant,52.521724544542565,-1.910665398653874
815,3,-0.18096872249233523,0.453,Not Significant,52.526219484387056,-1.9106563064454238
816,10,0.19873582652282099,0.454,Not Significant,52.530714420793785,-1.9106472118329743
817,4,-0.04623485026115077,0.348,Not Significant,52.53520935376292,-1.9106381148156801
818,6,0.05787768737203725,0.333,Not Significant,52.53970428329462,-1.9106290153926924
819,2,-0.1993415232511331,0.468,Not Significant,52.54419920938906,-1.9106199135631636
820,3,-0.17484445557273592,0.469,Not Significant,52.548694132046364,-1.910610809326243
821,12,0.11299608964843086,0.097,Not Significant,52.553189051266685,-1.9106017026810842
822,0,-0.45656073387430346,0.128,Not Significant,52.55768396705019,-1.9105925936268349
823,0,-0.5545490045878921,0.001,Not Significant,52.562178879396996,-1.9105834821626473
824,0,-0.5545490045878921,0.001,Not Significant,52.5666737883073,-1.9105743682876701
825,0,-0.5545490045878921,0.001,Not Significant,52.571168693781196,-1.9105652520010519
826,0,-0.5545490045878921,0.001,Not Significant,52.57566359581891,-1.9105561333019423
827,0,-0.5545490045878921,0.001,Not Significant,52.580158494420544,-1.9105470121894899
828,0,-0.5545490045878921,0.001,Not Significant,52.584653389586265,-1.9105378886628426
829,0,-0.5545490045878921,0.001,Not Significant,52.58914828131622,-1.9105287627211471
830,0,-0.5545490045878921,0.001,Not Significant,52.59364316961057,-1.9105196343635513
831,0,-0.5545490045878921,0.001,Not Significant,52.59813805446946,-1.9105105035892012
832,0,-0.554549004587892,0.001,Not Significant,52.602632935893034,-1.9105013703972442
833,0,-0.5545490045878921,0.001,Not Significant,52.38686900310156,-1.9035905134325104
834,0,-0.5545490045878921,0.001,Not Significant,52.39136404522091,-1.9035807466688022
835,0,-0.5545490045878921,0.001,Not Significant,52.39585908389785,-1.903570977329575
836,0,-0.5116791361506972,0.036,Not Significant,52.4003541191325,-1.903561205413925
837,0,-0.4504364669547042,0.141,Not Significant,52.40484915092504,-1.9035514309209465
838,0,-0.4136908654371084,0.236,Not Significant,52.40934417927561,-1.9035416538497356
839,4,-0.217714324009931,0.236,Not Significant,52.413839204184335,-1.9035318741993843
840,4,-0.1870929894119345,0.312,Not Significant,52.41833422565139,-1.9035220919689875
841,4,-0.03398631642195212,0.32,Not Significant,52.4228292436769,-1.9035123071576383
842,15,0.6274345108947716,0.14,Not Significant,52.42732425826104,-1.9035025197644306
843,6,0.4008366348695977,0.026,Not Significant,52.43181926940395,-1.9034927297884554
844,14,0.6458073116535695,0.086,Not Significant,52.4363142771058,-1.9034829372288056
845,1,-0.08298045177874648,0.177,Not Significant,52.440809281366676,-1.9034731420845732
846,11,0.19873582652282099,0.419,Not Significant,52.445304282186804,-1.903463344354848
847,2,0.23548142804041677,0.019,Not Significant,52.44979927956628,-1.9034535440387228
848,18,1.2092398682567047,0.003,Not Significant,52.45429427350528,-1.9034437411352854
849,18,1.448086278121077,0.001,Not Significant,52.45878926400395,-1.903433935643627
850,26,1.8767849624930275,0.001,Hot Spot - 90% confidence,52.463284251062426,-1.903424127562837
851,54,3.5854554330612305,0.001,Hot Spot - 99% confidence,52.46777923468087,-1.9034143168920052
852,50,3.812053309086405,0.001,Hot Spot - 99% confidence,52.47227421485943,-1.9034045036302183
853,59,4.204006391940759,0.001,Hot Spot - 99% confidence,52.47676919159826,-1.9033946877765653
854,31,2.875040470387713,0.001,Hot Spot - 99% confidence,52.4812641648975,-1.9033848693301336
855,50,3.4813428954280425,0.001,Hot Spot - 99% confidence,52.485759134757295,-1.9033750482900105
856,18,1.9992703008850137,0.001,Hot Spot - 95% confidence,52.49025410117784,-1.903365224655284
857,12,1.4113406766034813,0.001,Not Significant,52.494749064159244,-1.903355398425039
858,19,1.7726724248598398,0.001,Hot Spot - 90% confidence,52.49924402370164,-1.9033455695983623
859,42,2.6729396620409362,0.001,Hot Spot - 99% confidence,52.50373897980521,-1.9033357381743377
860,39,2.391223383739369,0.001,Hot Spot - 95% confidence,52.50823393247014,-1.9033259041520523
861,17,1.178618533658708,0.003,Not Significant,52.512728881696496,-1.9033160675305894
862,37,1.7726724248598398,0.086,Hot Spot - 90% confidence,52.517223827484486,-1.903306228309034
863,10,0.5784403755379773,0.028,Not Significant,52.521718769834244,-1.9032963864864685
864,14,0.615185977055573,0.11,Not Significant,52.526213708745935,-1.9032865420619778
865,0,-0.009489248743554942,0.074,Not Significant,52.5307086442197,-1.9032766950346434
866,6,0.16199022500522522,0.175,Not Significant,52.53520357625568,-1.9032668454035482
867,9,0.18036302576402316,0.384,Not Significant,52.53969850485404,-1.903256993167774
868,8,0.0762504881308352,0.484,Not Significant,52.54419343001494,-1.9032471383264031
869,5,-0.06460765101994866,0.494,Not Significant,52.548688351738505,-1.9032372808785147
870,4,-0.13809885405514014,0.435,Not Significant,52.55318327002491,-1.9032274208231916
871,0,-0.37082099699991333,0.352,Not Significant,52.5576781848743,-1.9032175581595128
872,0,-0.5055548692310978,0.05,Not Significant,52.5621730962868,-1.9032076928865578
873,0,-0.5545490045878921,0.001,Not Significant,52.56666800426262,-1.9031978250034063
874,0,-0.5545490045878921,0.001,Not Significant,52.57116290880185,-1.9031879545091366
875,0,-0.5545490045878921,0.001,Not Significant,52.575657809904705,-1.9031780814028285
876,0,-0.5545490045878921,0.001,Not Significant,52.580152707571266,-1.9031682056835582
877,0,-0.5545490045878921,0.001,Not Significant,52.584647601801734,-1.903158327350404
878,0,-0.5545490045878921,0.001,Not Significant,52.58914249259624,-1.9031484464024426
879,0,-0.5545490045878921,0.001,Not Significant,52.593637379954956,-1.9031385628387514
880,0,-0.5545490045878921,0.001,Not Significant,52.598132263878014,-1.9031286766584046
881,0,-0.554549004587892,0.001,Not Significant,52.602627144365584,-1.9031187878604814
882,0,-0.5545490045878921,0.001,Not Significant,52.386862799728405,-1.8962439782042326
883,0,-0.5545490045878921,0.001,Not Significant,52.391357840847,-1.8962334651583153
884,0,-0.5545490045878921,0.001,Not Significant,52.39585287852297,-1.8962229493401217
885,0,-0.45656073387430346,0.132,Not Significant,52.400347912756494,-1.8962124307486785
886,5,-0.15034738789433874,0.291,Not Significant,52.40484294354766,-1.8962019093830123
887,0,-0.27895699320592393,0.424,Not Significant,52.409337970896665,-1.8961913852421468
888,1,-0.27895699320592393,0.455,Not Significant,52.41383299480363,-1.8961808583251083
889,1,-0.18096872249233523,0.313,Not Significant,52.41832801526872,-1.8961703286309213
890,7,0.24772996187961535,0.13,Not Significant,52.42282303229207,-1.8961597961586096
891,10,0.5906889093771758,0.026,Not Significant,52.42731804587385,-1.8961492609071973
892,28,1.42358921044268,0.045,Not Significant,52.431813056014164,-1.8961387228757067
893,21,0.9948905260707294,0.079,Not Significant,52.43630806271321,-1.8961281820631606
894,14,0.6580558454927682,0.079,Not Significant,52.44080306597114,-1.8961176384685823
895,2,0.05787768737203725,0.087,Not Significant,52.445298065788066,-1.8961070920909924
896,6,0.5968131762967751,0.006,Not Significant,52.44979306216415,-1.8960965429294123
897,29,1.8155422932970349,0.002,Hot Spot - 90% confidence,52.454288055099546,-1.8960859909828636
898,32,2.5627028574881487,0.001,Hot Spot - 95% confidence,52.45878304459441,-1.8960754362503653
899,28,2.5688271244077483,0.001,Hot Spot - 95% confidence,52.463278030648894,-1.8960648787309382
900,38,3.340484756277259,0.001,Hot Spot - 99% confidence,52.467773013263134,-1.8960543184236014
901,56,4.253000527297553,0.001,Hot Spot - 99% confidence,52.47226799243729,-1.8960437553273743
902,42,3.5487098315436354,0.001,Hot Spot - 99% confidence,52.4767629681715,-1.8960331894412739
903,47,3.7201893052924153,0.001,Hot Spot - 99% confidence,52.48125794046592,-1.89602262076432
904,57,3.9284143805587908,0.001,Hot Spot - 99% confidence,52.48575290932072,-1.8960120492955292
905,37,2.875040470387713,0.001,Hot Spot - 99% confidence,52.49024787473602,-1.8960014750339182
906,34,2.519832989050953,0.001,Hot Spot - 95% confidence,52.494742836712,-1.8959908979785038
907,46,2.8811647373073126,0.001,Hot Spot - 99% confidence,52.49923779524878,-1.8959803181283024
908,31,2.397347650658968,0.001,Hot Spot - 95% confidence,52.503732750346515,-1.8959697354823295
909,9,1.3072281389702933,0.001,Not Significant,52.50822770200537,-1.8959591500396
910,18,1.4113406766034813,0.001,Not Significant,52.512722650225484,-1.8959485617991279
911,6,0.5110734394223851,0.009,Not Significant,52.51721759500704,-1.8959379707599293
912,14,0.7131742477691617,0.056,Not Significant,52.521712536350144,-1.8959273769210159
913,21,0.9397721237943357,0.125,Not Significant,52.52620747425498,-1.8959167802814023
914,21,0.9336478568747363,0.129,Not Significant,52.53070240872166,-1.8959061808401
915,10,0.3885881010303992,0.133,Not Significant,52.53519733975039,-1.8958955785961227
916,9,0.2538542287992147,0.252,Not Significant,52.539692267341245,-1.8958849735484806
917,3,-0.08910471869834578,0.324,Not Significant,52.54418719149449,-1.8958743656961865
918,2,-0.16259592173353732,0.384,Not Significant,52.54868211221013,-1.8958637550382498
919,6,-0.027862049502352885,0.475,Not Significant,52.55317702948848,-1.8958531415736826
920,8,0.027256352774040832,0.366,Not Significant,52.55767194332957,-1.8958425253014937
921,0,-0.4504364669547042,0.145,Not Significant,52.562166853733565,-1.895831906220692
922,0,-0.5178034030702964,0.031,Not Significant,52.566661760700676,-1.895821284330287
923,0,-0.5423004707486936,0.011,Not Significant,52.571156664231,-1.895810659629288
924,0,-0.5545490045878921,0.001,Not Significant,52.57565156432473,-1.8958000321167021
925,0,-0.5545490045878921,0.001,Not Significant,52.58014646098198,-1.8957894017915364
926,0,-0.5545490045878921,0.001,Not Significant,52.584641354202894,-1.8957787686527985
927,0,-0.5545490045878921,0.001,Not Significant,52.5891362439877,-1.8957681326994955
928,0,-0.5545490045878921,0.001,Not Significant,52.59363113033647,-1.8957574939306323
929,0,-0.5545490045878921,0.001,Not Significant,52.598126013249384,-1.895746852345215
930,0,-0.554549004587892,0.001,Not Significant,52.6026208927266,-1.8957362079422488
931,0,-0.5545490045878921,0.001,Not Significant,52.386856139795285,-1.8888974457472845
932,0,-0.5545490045878921,0.001,Not Significant,52.39135117983952,-1.8888861864201316
933,0,-0.5423004707486936,0.011,Not Significant,52.39584621644089,-1.888874924123945
934,0,-0.38919379775871127,0.302,Not Significant,52.40034124959959,-1.8888636588576835
935,11,0.19873582652282099,0.42,Not Significant,52.40483627931572,-1.8888523906203014
936,15,0.4437065033067928,0.45,Not Significant,52.409331305589475,-1.8888411194107586
937,9,0.07012622121123584,0.349,Not Significant,52.41382632842097,-1.8888298452280088
938,4,-0.07073191793954796,0.4,Not Significant,52.41832134781036,-1.8888185680710077
939,20,0.7254227816083604,0.365,Not Significant,52.422816363757796,-1.888807287938709
940,17,0.8295353192415482,0.071,Not Significant,52.427311376263454,-1.8887960048300687
941,10,0.5233219732615836,0.051,Not Significant,52.43180638532744,-1.8887847187440403
942,6,0.2967240972364097,0.066,Not Significant,52.436301390949936,-1.8887734296795757
943,6,0.24772996187961535,0.096,Not Significant,52.440796393131066,-1.888762137635629
944,25,1.07450599602552,0.198,Not Significant,52.445291391871,-1.8887508426111534
945,19,1.2153641351763038,0.006,Not Significant,52.44978638716987,-1.8887395446050987
946,34,2.0666372370006054,0.003,Hot Spot - 95% confidence,52.45428137902783,-1.888728243616417
947,26,2.3116079137845773,0.001,Hot Spot - 95% confidence,52.45877636744506,-1.888716939644059
948,74,4.4183557341267345,0.001,Hot Spot - 99% confidence,52.46327135242166,-1.8887056326869753
949,18,2.2503652445885844,0.001,Hot Spot - 95% confidence,52.4677663339578,-1.8886943227441158
950,26,2.599448459005744,0.001,Hot Spot - 99% confidence,52.47226131205366,-1.8886830098144292
951,50,3.5487098315436354,0.001,Hot Spot - 99% confidence,52.47675628670934,-1.8886716938968642
952,15,2.0972585715986027,0.001,Hot Spot - 95% confidence,52.48125125792503,-1.88866037499037
953,18,2.091134304679003,0.001,Hot Spot - 95% confidence,52.485746225700844,-1.8886490530938935
954,60,3.7446863729708117,0.001,Hot Spot - 99% confidence,52.49024119003695,-1.8886377282063818
955,15,1.631814285709056,0.001,Not Significant,52.49473615093354,-1.8886264003267823
956,23,1.7359268233422438,0.001,Hot Spot - 90% confidence,52.49923110839068,-1.8886150694540418
957,17,1.4848318796386728,0.001,Not Significant,52.503726062408596,-1.8886037355871046
958,39,2.287110846106181,0.005,Hot Spot - 95% confidence,52.50822101298739,-1.8885923987249167
959,29,1.5766958834326623,0.015,Not Significant,52.51271596012724,-1.888581058866422
960,1,0.1313688904072288,0.033,Not Significant,52.51721090382828,-1.888569716010566
961,0,-0.08298045177874648,0.13,Not Significant,52.52170584409065,-1.8885583701562914
962,6,0.24772996187961535,0.1,Not Significant,52.526200780914536,-1.8885470213025422
963,11,0.5110734394223851,0.082,Not Significant,52.530695714300066,-1.8885356694482598
964,7,0.33959396567360484,0.07,Not Significant,52.53519064424741,-1.8885243145923876
965,11,0.43145796946759424,0.146,Not Significant,52.539685570756674,-1.8885129567338665
966,6,0.1191203565680302,0.239,Not Significant,52.544180493828065,-1.8885015958716387
967,2,0.027256352774040832,0.119,Not Significant,52.54867541346171,-1.888490232004643
968,14,0.5233219732615836,0.213,Not Significant,52.55317032965778,-1.8884788651318218
969,3,0.021132085854441478,0.17,Not Significant,52.55766524241637,-1.8884674952521125
970,4,-0.15034738789433874,0.413,Not Significant,52.56216015173768,-1.8884561223644563
971,2,-0.3401996624019169,0.178,Not Significant,52.56665505762187,-1.8884447464677903
972,0,-0.46880926771350206,0.11,Not Significant,52.57114996006905,-1.888433367561053
973,0,-0.5484247376682929,0.006,Not Significant,52.575644859079404,-1.8884219856431819
974,0,-0.5545490045878921,0.001,Not Significant,52.580139754653075,-1.888410600713114
975,0,-0.5545490045878921,0.001,Not Significant,52.584634646790185,-1.8883992127697862
976,0,-0.5545490045878921,0.001,Not Significant,52.58912953549094,-1.8883878218121344
977,0,-0.5545490045878921,0.001,Not Significant,52.593624420755475,-1.888376427839094
978,0,-0.5545490045878921,0.001,Not Significant,52.59811930258392,-1.8883650308495994
979,0,-0.554549004587892,0.001,Not Significant,52.60261418097643,-1.8883536308425868
980,0,-0.5545490045878921,0.001,Not Significant,52.386849023302645,-1.8815509162583546
981,0,-0.5545490045878921,0.001,Not Significant,52.39134406219885,-1.8815389106510079
982,0,-0.5423004707486936,0.011,Not Significant,52.39583909765201,-1.881526901877871
983,2,-0.3157025947235197,0.243,Not Significant,52.40033412966219,-1.8815148899378333
984,9,0.12524462348762944,0.494,Not Significant,52.40482915822962,-1.8815028748297826
985,4,0.03338061969364007,0.214,Not Significant,52.40932418335443,-1.881490856552604
986,4,-0.04623485026115077,0.343,Not Significant,52.41381920503675,-1.8814788351051874
987,1,-0.12585032021594156,0.237,Not Significant,52.418314223276745,-1.8814668104864167
988,4,0.027256352774040832,0.225,Not Significant,52.42280923807454,-1.8814547826951773
989,5,0.2109843603620196,0.086,Not Significant,52.4273042494303,-1.8814427517303556
990,6,0.1191203565680302,0.237,Not Significant,52.431799257344196,-1.8814307175908358
991,3,-0.027862049502352885,0.237,Not Significant,52.43629426181636,-1.8814186802755002
992,3,0.08237475505043443,0.113,Not Significant,52.44078926284692,-1.8814066397832339
993,9,0.5416947740203815,0.026,Not Significant,52.445284260436026,-1.8813945961129195
994,7,0.884653721517942,0.001,Not Significant,52.44977925458387,-1.8813825492634386
